Customer ID,Gender,Age,Annual Income,Spending Score
5004,Female,82,159102,46
5005,Male,55,97725,76
5006,Male,42,191267,23
5007,Male,71,180209,4
5008,Male,33,107515,75
5009,Female,68,124816,21
5010,Male,89,181540,82
5011,Female,66,63608,28
5012,Male,81,152833,93
5013,Female,54,78763,81
5014,Male,51,60032,30
5015,Female,26,69855,70
5016,Female,35,100972,11
5017,Female,19,92598,59
5018,Male,61,177518,3
5019,Female,48,27878,37
5020,Male,26,110005,100
5021,Male,75,148505,75
5022,Male,35,91405,54
5023,Male,74,158548,14
5024,Male,22,33486,67
5025,Female,74,30698,97
5026,Female,74,162821,5
5027,Male,34,147588,43
5028,Female,21,177996,9
5029,Female,57,59952,31
5030,Male,29,102041,27
5031,Male,54,82254,14
5032,Female,72,61856,13
5033,Male,20,116319,85
5034,Male,28,69330,9
5035,Male,70,178952,4
5036,Female,79,88779,16
5037,Male,64,145346,77
5038,Female,51,102610,59
5039,Male,64,59907,7
5040,Male,50,87390,45
5041,Male,25,34998,77
5042,Male,20,82728,86
5043,Female,59,176564,44
5044,Male,48,152927,41
5045,Female,50,173841,85
5046,Female,45,95291,99
5047,Male,69,44520,47
5048,Male,40,28577,90
5049,Female,48,41916,90
5050,Female,74,171375,69
5051,Female,22,30460,48
5052,Female,71,148385,48
5053,Female,48,38915,29
5054,Female,88,151941,1
5055,Female,89,45126,77
5056,Female,42,171015,63
5057,Female,86,133856,6
5058,Male,38,70033,63
5059,Female,79,41772,94
5060,Male,81,128864,54
5061,Male,28,31329,74
5062,Female,81,182358,70
5063,Male,78,93245,6
5064,Female,43,125512,96
5065,Female,67,172473,40
5066,Male,74,196097,18
5067,Female,40,183790,16
5068,Male,20,144570,63
5069,Female,34,90159,49
5070,Female,55,165677,23
5071,Male,78,99948,20
5072,Female,55,58520,86
5073,Male,24,78839,89
5074,Female,83,149464,97
5075,Female,54,124060,52
5076,Male,44,154418,95
5077,Male,68,197695,17
5078,Female,80,171199,80
5079,Male,54,175562,23
5080,Male,70,167599,62
5081,Male,24,39271,8
5082,Female,76,128381,55
5083,Female,81,25613,51
5084,Female,32,119089,59
5085,Female,19,105107,90
5086,Male,69,132249,13
5087,Male,67,163293,22
5088,Male,55,117969,72
5089,Female,75,43631,90
5090,Female,69,84971,99
5091,Male,86,83428,23
5092,Female,70,26895,99
5093,Female,78,104682,98
5094,Male,73,171972,29
5095,Male,59,26369,56
5096,Male,58,54054,96
5097,Female,59,117094,84
5098,Male,63,168509,46
5099,Male,30,103191,6
5100,Male,54,199791,20
5101,Male,69,180335,93
5102,Male,68,154414,81
5103,Female,59,98346,84
5104,Female,23,27978,18
5105,Male,70,70065,99
5106,Female,53,77980,28
5107,Male,83,174248,4
5108,Male,75,147324,67
5109,Male,27,182070,60
5110,Male,87,81749,29
5111,Male,70,66880,76
5112,Male,53,50035,79
5113,Male,44,141273,10
5114,Male,83,181849,69
5115,Male,56,56627,99
5116,Male,54,84902,84
5117,Male,47,90622,47
5118,Male,28,178726,45
5119,Female,28,161469,58
5120,Male,78,181166,58
5121,Male,64,145384,72
5122,Female,88,156579,30
5123,Female,36,120287,20
5124,Female,78,150538,35
5125,Male,53,94305,4
5126,Male,76,23670,47
5127,Male,46,66452,60
5128,Male,79,161200,2
5129,Female,52,106927,11
5130,Male,46,117824,35
5131,Male,52,20719,90
5132,Female,47,41704,69
5133,Female,38,119914,48
5134,Female,54,155750,14
5135,Male,62,105203,83
5136,Male,69,25398,28
5137,Female,70,56505,7
5138,Male,43,50793,95
5139,Male,66,169287,5
5140,Male,22,135615,70
5141,Male,84,31648,32
5142,Male,74,72353,76
5143,Female,67,194288,26
5144,Female,34,184616,13
5145,Male,68,39133,12
5146,Female,38,28414,38
5147,Male,53,153857,90
5148,Male,50,28524,50
5149,Male,52,92915,99
5150,Male,85,195358,11
5151,Male,53,38917,13
5152,Male,64,69788,10
5153,Female,76,55120,34
5154,Female,30,181165,70
5155,Male,26,199667,84
5156,Female,65,181003,38
5157,Female,20,33073,100
5158,Male,75,181651,62
5159,Male,80,194677,86
5160,Female,35,168378,87
5161,Female,31,26930,14
5162,Male,47,154852,18
5163,Female,28,27512,59
5164,Female,35,37024,91
5165,Male,59,187235,7
5166,Male,83,130979,11
5167,Male,27,181196,24
5168,Male,30,23360,62
5169,Male,72,70168,100
5170,Male,19,160324,6
5171,Female,80,197688,65
5172,Female,24,142818,30
5173,Male,34,155250,72
5174,Female,26,33800,22
5175,Male,56,123404,57
5176,Male,38,184691,33
5177,Male,52,116319,65
5178,Male,20,142674,67
5179,Male,46,85841,81
5180,Male,80,183058,86
5181,Female,89,28987,59
5182,Male,81,93355,88
5183,Female,58,81454,55
5184,Female,66,94700,7
5185,Male,90,186274,80
5186,Female,29,72606,44
5187,Female,45,154639,1
5188,Female,67,64571,61
5189,Female,63,147842,30
5190,Male,58,25386,6
5191,Male,89,105551,73
5192,Female,76,109149,87
5193,Male,73,86205,55
5194,Male,65,25638,39
5195,Female,33,177704,44
5196,Male,41,64788,83
5197,Female,53,165482,39
5198,Male,31,144137,95
5199,Female,73,26619,86
5200,Male,55,60789,49
5201,Male,30,21427,28
5202,Female,32,88366,59
5203,Male,47,99072,41
5204,Female,41,25285,98
5205,Male,83,77738,44
5206,Male,88,61989,52
5207,Female,55,108382,10
5208,Female,50,55459,55
5209,Male,58,170537,23
5210,Male,54,131633,34
5211,Male,64,96704,17
5212,Female,29,23029,12
5213,Female,26,120732,37
5214,Female,36,38405,92
5215,Male,18,45918,12
5216,Female,36,196341,34
5217,Male,38,58860,46
5218,Male,65,50433,88
5219,Female,69,177756,87
5220,Male,78,115868,13
5221,Female,37,165713,62
5222,Female,34,119152,33
5223,Female,72,58667,11
5224,Male,77,120689,81
5225,Female,63,98775,50
5226,Male,38,55064,94
5227,Male,86,160737,46
5228,Female,49,73104,64
5229,Male,62,87248,5
5230,Male,56,87299,16
5231,Male,90,114072,58
5232,Male,46,45131,55
5233,Male,24,83054,51
5234,Female,49,90438,13
5235,Male,63,73551,26
5236,Male,47,150658,59
5237,Female,28,56000,5
5238,Male,59,182526,66
5239,Female,76,170188,12
5240,Male,80,164557,4
5241,Male,32,174133,10
5242,Male,51,38437,6
5243,Male,55,158851,26
5244,Female,21,66263,61
5245,Male,19,37552,28
5246,Female,59,49944,8
5247,Male,84,180844,1
5248,Male,81,50054,12
5249,Female,56,103537,68
5250,Female,25,160888,14
5251,Male,63,32307,80
5252,Female,48,191089,100
5253,Male,58,187267,80
5254,Female,82,195230,22
5255,Female,65,168541,40
5256,Male,87,61148,15
5257,Female,30,161602,65
5258,Male,71,122446,40
5259,Female,28,118567,33
5260,Female,83,98399,84
5261,Female,48,191777,46
5262,Male,57,119201,67
5263,Male,55,83067,73
5264,Female,88,98401,8
5265,Female,76,29183,7
5266,Male,58,51740,11
5267,Female,67,198541,59
5268,Female,25,75708,45
5269,Male,88,150677,87
5270,Female,83,58758,67
5271,Male,24,49936,19
5272,Female,85,26245,35
5273,Male,36,105676,37
5274,Female,64,69159,12
5275,Male,58,121725,17
5276,Male,60,51672,97
5277,Female,83,40674,86
5278,Male,46,100954,83
5279,Male,35,95736,19
5280,Male,82,51017,26
5281,Female,87,76830,46
5282,Male,29,56372,11
5283,Female,62,97887,63
5284,Male,83,31182,18
5285,Male,63,21884,93
5286,Male,79,113513,81
5287,Male,69,143345,73
5288,Male,23,154698,68
5289,Female,50,105524,34
5290,Female,63,70211,1
5291,Male,87,113264,58
5292,Male,75,79062,11
5293,Male,26,190876,18
5294,Female,47,110131,9
5295,Male,57,74256,59
5296,Female,46,128303,19
5297,Male,47,152023,98
5298,Female,29,156546,3
5299,Male,55,174785,8
5300,Female,31,91332,55
5301,Female,58,162408,58
5302,Male,74,22767,61
5303,Male,35,43752,10
5304,Female,88,178726,71
5305,Male,53,75830,22
5306,Female,84,146760,84
5307,Male,28,196147,79
5308,Female,37,84467,76
5309,Female,84,190750,85
5310,Female,43,83083,36
5311,Male,82,159483,86
5312,Male,44,142217,72
5313,Male,86,148577,86
5314,Male,22,42018,94
5315,Male,79,144612,98
5316,Female,19,77762,37
5317,Male,40,174465,9
5318,Female,76,152961,24
5319,Male,84,70925,93
5320,Male,23,159692,68
5321,Female,20,75068,90
5322,Male,62,98904,26
5323,Female,35,149637,76
5324,Female,53,53042,95
5325,Female,64,85779,80
5326,Male,85,99122,38
5327,Female,61,185039,46
5328,Male,32,96424,10
5329,Male,61,62451,80
5330,Female,70,105072,71
5331,Female,59,126248,26
5332,Female,62,20299,13
5333,Female,84,77693,5
5334,Female,71,70664,32
5335,Female,35,136714,19
5336,Female,75,185565,68
5337,Male,20,168609,81
5338,Female,56,144014,85
5339,Female,51,130752,10
5340,Female,57,92206,3
5341,Male,32,198910,94
5342,Female,21,28488,52
5343,Female,90,197290,41
5344,Female,74,197458,41
5345,Female,89,23423,36
5346,Female,83,186831,61
5347,Male,42,77128,84
5348,Female,76,65549,11
5349,Female,19,115080,43
5350,Female,85,146284,16
5351,Female,20,48990,56
5352,Male,37,34488,86
5353,Male,78,64331,95
5354,Male,40,129432,8
5355,Male,44,178753,97
5356,Female,40,171288,11
5357,Female,47,90228,84
5358,Male,27,99084,97
5359,Female,64,41946,78
5360,Female,45,170465,10
5361,Female,27,55949,9
5362,Male,78,30520,8
5363,Male,50,52364,59
5364,Male,66,26206,40
5365,Female,40,129268,69
5366,Male,84,38668,80
5367,Male,67,142973,5
5368,Female,49,115408,75
5369,Male,34,20177,45
5370,Male,32,131812,63
5371,Male,30,135158,56
5372,Male,45,80696,66
5373,Male,80,51535,30
5374,Female,23,180170,14
5375,Female,86,81353,12
5376,Female,83,147066,11
5377,Male,19,33663,37
5378,Female,73,168970,91
5379,Female,68,189376,64
5380,Female,78,141901,77
5381,Female,73,146136,46
5382,Male,33,83963,6
5383,Male,88,50628,80
5384,Male,55,167896,53
5385,Male,89,111601,3
5386,Female,51,48264,35
5387,Male,73,155910,20
5388,Female,39,54929,30
5389,Male,52,33583,71
5390,Female,49,26174,26
5391,Female,26,107427,45
5392,Female,81,166019,48
5393,Male,54,23293,77
5394,Female,26,82436,26
5395,Male,47,178174,39
5396,Female,21,189753,64
5397,Female,21,109002,35
5398,Female,60,41161,65
5399,Female,76,88487,46
5400,Female,86,152809,66
5401,Female,85,135134,32
5402,Female,22,160872,2
5403,Male,24,22040,98
5404,Male,48,71670,14
5405,Female,44,167902,82
5406,Female,18,163052,2
5407,Female,52,40147,79
5408,Male,28,90034,30
5409,Female,60,159371,99
5410,Female,43,155017,5
5411,Male,51,32838,24
5412,Male,87,143811,52
5413,Male,72,87735,47
5414,Male,75,102879,6
5415,Male,45,32992,24
5416,Male,27,44516,84
5417,Male,71,34152,20
5418,Female,26,159912,100
5419,Female,76,111191,81
5420,Female,43,99734,54
5421,Female,30,65085,3
5422,Female,51,189673,33
5423,Female,76,55717,37
5424,Female,25,144827,90
5425,Male,51,56385,7
5426,Male,72,50265,100
5427,Male,70,102169,21
5428,Male,68,149776,36
5429,Female,90,131035,97
5430,Female,64,40645,53
5431,Female,18,150752,45
5432,Male,31,109777,8
5433,Male,37,73406,39
5434,Female,34,173420,60
5435,Male,37,146401,83
5436,Female,88,113576,55
5437,Male,58,42386,48
5438,Male,24,82341,82
5439,Female,43,82131,83
5440,Female,62,75070,64
5441,Female,84,199785,42
5442,Male,24,111260,40
5443,Male,78,28829,46
5444,Male,55,153425,93
5445,Female,64,57010,50
5446,Female,85,185497,37
5447,Male,35,199728,55
5448,Male,50,144488,49
5449,Male,27,180316,85
5450,Female,27,138560,84
5451,Male,24,31828,78
5452,Female,90,22268,88
5453,Female,53,83592,84
5454,Male,26,161313,64
5455,Female,69,177523,21
5456,Female,72,46197,31
5457,Female,25,125683,46
5458,Female,87,21933,57
5459,Male,27,161449,91
5460,Male,71,167815,22
5461,Female,44,184628,79
5462,Male,63,145225,59
5463,Male,29,69464,56
5464,Male,72,39801,72
5465,Male,47,64626,52
5466,Male,70,33031,57
5467,Male,18,49874,12
5468,Female,63,176522,51
5469,Male,43,170294,68
5470,Male,37,40908,34
5471,Female,55,163559,77
5472,Male,22,193689,9
5473,Female,50,67370,20
5474,Male,85,115809,89
5475,Male,24,128149,97
5476,Female,74,98413,55
5477,Male,87,49732,78
5478,Female,85,176663,53
5479,Female,33,88778,58
5480,Female,57,44933,74
5481,Female,30,103046,9
5482,Female,44,115291,84
5483,Male,88,128310,18
5484,Male,86,118154,28
5485,Female,52,181948,35
5486,Male,64,28610,50
5487,Male,79,169963,5
5488,Male,61,157453,5
5489,Male,66,28903,7
5490,Male,41,101360,12
5491,Male,20,40581,47
5492,Female,58,98897,93
5493,Male,79,44139,55
5494,Female,26,198386,31
5495,Female,24,82038,19
5496,Female,86,99471,41
5497,Female,90,64827,68
5498,Male,21,113604,59
5499,Female,49,63694,69
5500,Female,38,98444,21
5501,Female,30,146712,93
5502,Male,65,109888,49
5503,Female,75,126358,5
5504,Male,76,89436,73
5505,Male,55,143508,5
5506,Male,81,177419,99
5507,Male,41,107429,20
5508,Male,49,175088,68
5509,Male,52,33236,61
5510,Female,19,119378,79
5511,Male,35,40311,13
5512,Male,36,74815,72
5513,Male,78,134250,10
5514,Female,42,28782,40
5515,Male,54,104586,67
5516,Female,64,80213,92
5517,Female,86,129626,2
5518,Male,83,193265,7
5519,Male,63,191730,13
5520,Male,54,78624,13
5521,Male,25,77675,72
5522,Female,64,84559,13
5523,Female,88,159832,37
5524,Male,78,151697,82
5525,Male,36,64463,17
5526,Female,35,162251,70
5527,Male,66,67066,100
5528,Male,21,50714,5
5529,Female,21,109876,95
5530,Male,74,56371,23
5531,Female,84,98623,76
5532,Female,51,140376,73
5533,Male,67,159662,37
5534,Male,32,55710,34
5535,Female,24,192159,36
5536,Female,21,142508,41
5537,Female,78,70697,54
5538,Male,64,148441,92
5539,Male,82,24443,32
5540,Female,19,29856,13
5541,Female,79,157180,84
5542,Male,40,151026,49
5543,Female,53,121080,64
5544,Female,53,116704,44
5545,Male,59,64743,5
5546,Female,55,196475,49
5547,Male,72,62376,15
5548,Male,32,115641,16
5549,Female,64,181326,75
5550,Male,34,39806,11
5551,Male,86,101754,100
5552,Male,87,58309,19
5553,Female,71,22897,98
5554,Female,82,169737,1
5555,Male,28,130893,61
5556,Male,76,153207,2
5557,Female,19,162907,92
5558,Female,88,66353,87
5559,Female,28,28983,81
5560,Female,80,92241,75
5561,Female,54,44337,24
5562,Female,30,152074,69
5563,Female,51,149230,50
5564,Female,69,140510,55
5565,Male,21,22396,52
5566,Male,77,94198,91
5567,Female,43,67415,28
5568,Male,48,40506,36
5569,Male,26,60435,66
5570,Male,22,198504,30
5571,Male,37,132372,52
5572,Male,49,37297,89
5573,Male,19,51263,94
5574,Female,70,149608,73
5575,Female,88,165768,77
5576,Female,18,40415,49
5577,Female,79,115675,54
5578,Female,63,192299,45
5579,Male,53,107056,77
5580,Male,20,182740,38
5581,Male,68,139554,2
5582,Female,26,136152,84
5583,Female,32,118163,38
5584,Female,34,50101,57
5585,Male,79,188574,13
5586,Male,69,94647,25
5587,Male,30,111705,21
5588,Female,30,32482,70
5589,Female,89,134951,67
5590,Male,41,22761,93
5591,Female,52,77796,65
5592,Male,44,25522,82
5593,Female,46,134459,53
5594,Male,37,146621,60
5595,Female,67,35167,62
5596,Male,37,102451,15
5597,Female,18,164134,15
5598,Male,35,185772,85
5599,Male,62,20560,61
5600,Male,84,146813,7
5601,Male,90,91393,67
5602,Female,85,33097,93
5603,Female,19,151040,9
5604,Female,40,84883,93
5605,Female,22,82804,25
5606,Male,53,140798,45
5607,Female,66,150801,98
5608,Male,29,59836,94
5609,Female,75,36346,52
5610,Male,89,103458,84
5611,Male,36,25435,76
5612,Male,48,95997,32
5613,Female,68,172285,56
5614,Female,27,91356,40
5615,Male,59,116521,63
5616,Female,41,196067,28
5617,Female,29,22687,87
5618,Male,52,54107,43
5619,Female,63,43898,83
5620,Male,23,158637,53
5621,Male,69,158387,79
5622,Female,56,83213,53
5623,Male,64,184903,54
5624,Male,62,147706,88
5625,Male,27,159416,72
5626,Female,30,133314,82
5627,Male,77,133202,67
5628,Male,61,95213,25
5629,Male,35,132442,97
5630,Male,40,24610,23
5631,Female,18,99390,24
5632,Female,25,63185,46
5633,Male,72,172675,34
5634,Male,67,44126,56
5635,Male,67,192467,22
5636,Female,63,63096,68
5637,Female,78,137972,1
5638,Female,51,60530,86
5639,Male,76,59433,76
5640,Female,21,158464,74
5641,Female,66,140622,38
5642,Female,29,132862,62
5643,Female,74,178435,55
5644,Female,90,144443,91
5645,Male,89,79964,84
5646,Male,60,101701,85
5647,Female,21,96378,96
5648,Female,38,70322,7
5649,Female,68,138383,14
5650,Male,30,199577,51
5651,Female,32,37986,52
5652,Female,52,190380,3
5653,Female,18,113986,72
5654,Male,33,169335,3
5655,Male,81,169318,15
5656,Male,38,74515,46
5657,Male,90,162294,11
5658,Male,72,53022,20
5659,Female,18,143144,77
5660,Female,74,157709,86
5661,Female,47,135656,7
5662,Female,44,83132,48
5663,Male,30,53249,87
5664,Male,68,184801,23
5665,Male,59,149396,39
5666,Male,69,102447,89
5667,Female,65,70086,72
5668,Male,61,76128,70
5669,Male,88,149967,74
5670,Female,81,196456,90
5671,Female,22,70150,26
5672,Male,44,105072,23
5673,Male,88,95295,60
5674,Male,67,128956,72
5675,Female,73,119262,60
5676,Male,59,125271,99
5677,Male,30,92566,13
5678,Male,32,178936,100
5679,Female,31,80035,73
5680,Male,42,178241,94
5681,Male,47,100674,37
5682,Male,85,60717,63
5683,Female,22,168991,42
5684,Male,42,33593,76
5685,Male,61,196322,55
5686,Female,74,36826,40
5687,Female,44,42504,4
5688,Female,27,100880,13
5689,Male,42,150202,84
5690,Male,51,124506,54
5691,Female,25,198210,90
5692,Male,34,65473,22
5693,Male,66,22850,49
5694,Female,83,92363,91
5695,Male,72,153799,38
5696,Female,34,37726,48
5697,Male,33,38323,36
5698,Female,59,124921,14
5699,Female,87,103401,33
5700,Male,57,157282,79
5701,Female,25,119538,5
5702,Male,42,174653,63
5703,Male,25,34685,80
5704,Female,73,166579,62
5705,Male,19,116195,59
5706,Male,43,85925,29
5707,Male,21,115102,14
5708,Female,78,190013,67
5709,Male,63,121991,87
5710,Female,21,78417,89
5711,Male,85,37262,86
5712,Male,79,132813,80
5713,Male,62,62921,48
5714,Female,40,125113,46
5715,Male,56,150661,1
5716,Male,50,60473,81
5717,Female,42,85379,21
5718,Female,27,191560,10
5719,Female,19,196060,95
5720,Female,59,123585,46
5721,Male,44,56878,50
5722,Male,85,127096,33
5723,Male,40,192041,50
5724,Male,83,28074,38
5725,Male,36,92887,92
5726,Male,69,142761,5
5727,Male,86,166303,36
5728,Male,48,186704,72
5729,Male,71,108984,33
5730,Female,57,190138,34
5731,Female,70,89373,37
5732,Male,28,141724,27
5733,Female,83,36133,22
5734,Female,84,156911,91
5735,Male,34,72008,21
5736,Male,58,30206,75
5737,Female,64,124129,73
5738,Female,55,156999,36
5739,Female,68,39824,39
5740,Male,40,148703,70
5741,Female,52,130183,98
5742,Male,83,34383,45
5743,Male,68,70914,36
5744,Female,66,171962,53
5745,Female,76,85637,34
5746,Female,74,107984,55
5747,Male,69,135510,80
5748,Male,38,89005,60
5749,Male,89,139033,95
5750,Male,57,76232,93
5751,Male,47,55907,98
5752,Female,89,186921,89
5753,Male,18,100605,45
5754,Male,33,75666,35
5755,Female,70,61947,16
5756,Male,27,145874,15
5757,Female,41,114595,2
5758,Female,60,51126,36
5759,Male,50,159151,3
5760,Female,65,120063,90
5761,Male,42,181359,5
5762,Male,87,109238,6
5763,Female,68,77449,67
5764,Female,27,110460,58
5765,Female,30,47903,87
5766,Male,23,50324,50
5767,Male,44,77902,12
5768,Female,24,96189,58
